angola,1024.0
benin,0.03125
burkina_faso,1024.0
cameroon,128.0
cote_d_ivoire,1024.0
democratic_republic_of_congo,2.0
ethiopia,1024.0
ghana,128.0
guinea,1024.0
kenya,0.03125
lesotho,0.03125
malawi,1024.0
mali,1024.0
mozambique,1024.0
nigeria,16.0
rwanda,1024.0
senegal,0.03125
sierra_leone,1024.0
tanzania,1024.0
togo,2.0
uganda,2.0
zambia,0.25
zimbabwe,1024.0
