angola,1024.0
benin,1024.0
burkina_faso,1024.0
cameroon,1024.0
cote_d_ivoire,1024.0
democratic_republic_of_congo,1024.0
ethiopia,1024.0
ghana,128.0
guinea,1024.0
kenya,128.0
lesotho,128.0
malawi,0.03125
mali,128.0
mozambique,1024.0
nigeria,1024.0
rwanda,128.0
senegal,65536.0
sierra_leone,1024.0
tanzania,1024.0
togo,1024.0
uganda,1024.0
zambia,0.25
zimbabwe,1024.0
